event_type,user_id,channel_id,guild_id,event_time,content_length,has_embed,has_attachment,is_interaction_command
message_sent,889652054530879519,884654932060409856,719180744311701505,2025-06-22T19:23:05.602000+00:00,0,False,True,False
message_sent,749270166558343241,884654932060409856,719180744311701505,2025-06-22T19:23:10.186000+00:00,27,False,False,False
message_sent,749270166558343241,884654932060409856,719180744311701505,2025-06-22T19:23:12.986000+00:00,3,False,False,False
message_sent,889652054530879519,884654932060409856,719180744311701505,2025-06-22T19:23:43.584000+00:00,115,False,False,False
message_sent,889652054530879519,884654932060409856,719180744311701505,2025-06-22T19:23:54.724000+00:00,2,False,False,False
message_sent,749270166558343241,884654932060409856,719180744311701505,2025-06-22T19:24:01.329000+00:00,10,False,False,False
message_sent,889652054530879519,884654932060409856,719180744311701505,2025-06-22T19:24:05.994000+00:00,4,False,False,False
message_sent,749270166558343241,884654932060409856,719180744311701505,2025-06-22T19:24:16.800000+00:00,26,False,False,False
message_sent,749270166558343241,884654932060409856,719180744311701505,2025-06-22T19:24:52.866000+00:00,53,False,False,False
message_sent,749270166558343241,884654932060409856,719180744311701505,2025-06-22T19:25:18.397000+00:00,32,False,False,False
message_sent,746002015787679785,884654932060409856,719180744311701505,2025-06-22T19:39:58.556000+00:00,37,False,False,False
message_sent,746002015787679785,884654932060409856,719180744311701505,2025-06-22T19:40:23.448000+00:00,51,False,False,False
message_sent,746002015787679785,884654932060409856,719180744311701505,2025-06-22T19:40:29.466000+00:00,29,False,False,False
message_sent,746002015787679785,884654932060409856,719180744311701505,2025-06-22T19:40:32.527000+00:00,15,False,False,False
message_sent,901118938455375922,884654932060409856,719180744311701505,2025-06-22T19:52:57.675000+00:00,10,False,False,False
message_sent,901118938455375922,884654932060409856,719180744311701505,2025-06-22T19:52:59.506000+00:00,5,False,False,False
message_sent,901118938455375922,884654932060409856,719180744311701505,2025-06-22T19:53:01.769000+00:00,9,False,False,False
message_sent,617343950415593483,884654932060409856,719180744311701505,2025-06-22T19:54:00.777000+00:00,8,False,False,False
message_sent,901118938455375922,884654932060409856,719180744311701505,2025-06-22T19:54:25.280000+00:00,16,False,False,False
message_sent,901118938455375922,884654932060409856,719180744311701505,2025-06-22T19:54:31.258000+00:00,15,False,False,False
message_sent,617343950415593483,884654932060409856,719180744311701505,2025-06-22T19:56:19.729000+00:00,6,False,False,False
message_sent,901118938455375922,884654932060409856,719180744311701505,2025-06-22T20:02:48.213000+00:00,10,False,False,False
message_sent,901118938455375922,884654932060409856,719180744311701505,2025-06-22T20:02:49.952000+00:00,8,False,False,False
message_sent,901118938455375922,884654932060409856,719180744311701505,2025-06-22T20:03:51.423000+00:00,29,False,False,False
message_sent,617343950415593483,884654932060409856,719180744311701505,2025-06-22T20:20:19.425000+00:00,5,False,False,False
message_sent,514555152129327114,884654932060409856,719180744311701505,2025-06-22T20:35:20.941000+00:00,84,False,False,False
message_sent,514555152129327114,884654932060409856,719180744311701505,2025-06-22T20:38:06.749000+00:00,202,False,False,False
message_sent,514555152129327114,884654932060409856,719180744311701505,2025-06-22T20:38:11.115000+00:00,9,False,False,False
message_sent,514555152129327114,884654932060409856,719180744311701505,2025-06-22T20:38:30.970000+00:00,29,False,False,False
message_sent,763907159712727061,884654932060409856,719180744311701505,2025-06-22T21:42:59.812000+00:00,29,False,False,False
message_sent,889652054530879519,884654932060409856,719180744311701505,2025-06-22T21:44:44.072000+00:00,84,False,False,False
message_sent,889652054530879519,884654932060409856,719180744311701505,2025-06-22T21:45:15.203000+00:00,60,False,False,False
message_sent,889652054530879519,884654932060409856,719180744311701505,2025-06-22T22:20:55.271000+00:00,21,False,False,False
message_sent,889652054530879519,884654932060409856,719180744311701505,2025-06-22T22:21:03.645000+00:00,30,False,False,False
message_sent,889652054530879519,884654932060409856,719180744311701505,2025-06-22T22:21:24.087000+00:00,48,False,False,False
message_sent,763907159712727061,884654932060409856,719180744311701505,2025-06-23T00:35:19.832000+00:00,5,False,False,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-06-23T03:58:29.415000+00:00,59,False,False,False
message_sent,514555152129327114,884654932060409856,719180744311701505,2025-06-23T04:51:12.886000+00:00,85,False,False,False
message_sent,514555152129327114,884654932060409856,719180744311701505,2025-06-23T04:51:17.402000+00:00,35,False,False,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-06-23T05:25:22.593000+00:00,53,False,False,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-06-23T05:25:49.498000+00:00,47,False,False,False
message_sent,726199746607317054,884654932060409856,719180744311701505,2025-06-23T06:14:14.121000+00:00,15,False,False,False
message_sent,1086934252593094696,884654932060409856,719180744311701505,2025-06-23T08:41:58.343000+00:00,136,False,False,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-06-23T09:42:02.412000+00:00,23,False,False,False
message_sent,603972402187206666,884654932060409856,719180744311701505,2025-06-23T14:14:19.062000+00:00,19,False,False,False
message_sent,603972402187206666,884654932060409856,719180744311701505,2025-06-23T14:14:31.754000+00:00,37,False,False,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-06-23T14:26:14.627000+00:00,19,False,False,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-06-23T14:26:56.375000+00:00,46,False,False,False
message_sent,862697269618540564,884654932060409856,719180744311701505,2025-06-23T16:14:49.390000+00:00,36,False,False,False
message_sent,1030047856234606602,884654932060409856,719180744311701505,2025-06-23T16:15:27.904000+00:00,102,False,False,False
message_sent,862697269618540564,884654932060409856,719180744311701505,2025-06-23T16:16:23.874000+00:00,38,False,False,False
message_sent,792630455496212530,884654932060409856,719180744311701505,2025-06-23T16:17:53.068000+00:00,15,False,False,False
message_sent,792630455496212530,884654932060409856,719180744311701505,2025-06-23T16:18:43.380000+00:00,34,False,False,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-06-23T16:22:16.975000+00:00,38,False,False,False
message_sent,514555152129327114,884654932060409856,719180744311701505,2025-06-23T16:32:57.118000+00:00,38,False,False,False
message_sent,901118938455375922,884654932060409856,719180744311701505,2025-06-23T17:22:26.362000+00:00,19,False,False,False
message_sent,901118938455375922,884654932060409856,719180744311701505,2025-06-23T17:22:32.639000+00:00,38,False,False,False
message_sent,901118938455375922,884654932060409856,719180744311701505,2025-06-23T17:22:35.927000+00:00,11,False,False,False
message_sent,901118938455375922,884654932060409856,719180744311701505,2025-06-23T17:22:37.842000+00:00,8,False,False,False
message_sent,617343950415593483,884654932060409856,719180744311701505,2025-06-23T17:22:53.378000+00:00,16,False,False,False
message_sent,901118938455375922,884654932060409856,719180744311701505,2025-06-23T17:24:00.972000+00:00,40,False,False,False
message_sent,901118938455375922,884654932060409856,719180744311701505,2025-06-23T17:24:05.267000+00:00,23,False,False,False
message_sent,617343950415593483,884654932060409856,719180744311701505,2025-06-23T17:27:00.977000+00:00,4,False,False,False
message_sent,901118938455375922,884654932060409856,719180744311701505,2025-06-23T17:48:59.768000+00:00,27,False,False,False
message_sent,617343950415593483,884654932060409856,719180744311701505,2025-06-23T17:49:20.056000+00:00,1,False,False,False
message_sent,901118938455375922,884654932060409856,719180744311701505,2025-06-23T17:51:32.045000+00:00,46,False,False,False
message_sent,901118938455375922,884654932060409856,719180744311701505,2025-06-23T17:51:35.884000+00:00,22,False,False,False
message_sent,901118938455375922,884654932060409856,719180744311701505,2025-06-23T17:51:37.580000+00:00,7,False,False,False
message_sent,617343950415593483,884654932060409856,719180744311701505,2025-06-23T17:52:40.316000+00:00,9,False,False,False
message_sent,901118938455375922,884654932060409856,719180744311701505,2025-06-23T17:56:17.726000+00:00,0,False,True,False
message_sent,901118938455375922,884654932060409856,719180744311701505,2025-06-23T17:56:19.778000+00:00,2,False,False,False
message_sent,901118938455375922,884654932060409856,719180744311701505,2025-06-23T17:56:36.831000+00:00,64,False,False,False
message_sent,617343950415593483,884654932060409856,719180744311701505,2025-06-23T17:57:06.154000+00:00,20,False,False,False
message_sent,901118938455375922,884654932060409856,719180744311701505,2025-06-23T18:02:50.384000+00:00,5,False,False,False
message_sent,617343950415593483,884654932060409856,719180744311701505,2025-06-23T18:12:53.410000+00:00,1,False,False,False
message_sent,1107008854878863441,884654932060409856,719180744311701505,2025-06-23T18:12:59.836000+00:00,44,False,False,False
message_sent,1101240742158016583,884654932060409856,719180744311701505,2025-06-23T23:46:08.198000+00:00,25,False,False,False
message_sent,1101240742158016583,884654932060409856,719180744311701505,2025-06-23T23:46:28.609000+00:00,52,False,False,False
message_sent,673876021472395302,884654932060409856,719180744311701505,2025-06-23T23:57:43.518000+00:00,4,False,False,False
message_sent,673876021472395302,884654932060409856,719180744311701505,2025-06-23T23:58:09.638000+00:00,16,False,False,False
message_sent,444973994609999872,884654932060409856,719180744311701505,2025-06-24T01:45:35.481000+00:00,42,False,False,False
message_sent,680793849719029805,884654932060409856,719180744311701505,2025-06-24T03:03:52.397000+00:00,106,False,False,False
message_sent,603972402187206666,884654932060409856,719180744311701505,2025-06-24T05:30:49.822000+00:00,9,False,False,False
message_sent,603972402187206666,884654932060409856,719180744311701505,2025-06-24T05:31:21.194000+00:00,68,False,False,False
message_sent,1382676415534858391,884654932060409856,719180744311701505,2025-06-24T08:43:53.428000+00:00,2,False,False,False
message_sent,901118938455375922,884654932060409856,719180744311701505,2025-06-24T10:55:12.466000+00:00,63,False,False,False
message_sent,525281839867363328,884654932060409856,719180744311701505,2025-06-24T12:33:59.973000+00:00,8,False,False,False
message_sent,461496649324167168,884654932060409856,719180744311701505,2025-06-24T13:14:51.251000+00:00,2,False,False,False
message_sent,461496649324167168,884654932060409856,719180744311701505,2025-06-24T13:15:13.326000+00:00,33,False,False,False
message_sent,597113260302663680,884654932060409856,719180744311701505,2025-06-24T14:14:50.898000+00:00,8,False,False,False
message_sent,597113260302663680,884654932060409856,719180744311701505,2025-06-24T14:15:02.163000+00:00,28,False,False,False
message_sent,597113260302663680,884654932060409856,719180744311701505,2025-06-24T14:15:05.190000+00:00,6,False,False,False
message_sent,597113260302663680,884654932060409856,719180744311701505,2025-06-24T14:15:07.727000+00:00,7,False,False,False
message_sent,597113260302663680,884654932060409856,719180744311701505,2025-06-24T14:15:11.306000+00:00,10,False,False,False
message_sent,597113260302663680,884654932060409856,719180744311701505,2025-06-24T14:15:13.539000+00:00,7,False,False,False
message_sent,673876021472395302,884654932060409856,719180744311701505,2025-06-24T15:06:46.908000+00:00,40,False,False,False
message_sent,461496649324167168,884654932060409856,719180744311701505,2025-06-24T15:07:00.266000+00:00,6,False,False,False
message_sent,461496649324167168,884654932060409856,719180744311701505,2025-06-24T15:07:04.003000+00:00,27,False,False,False
message_sent,461496649324167168,884654932060409856,719180744311701505,2025-06-24T15:07:08.278000+00:00,34,False,False,False
message_sent,461496649324167168,884654932060409856,719180744311701505,2025-06-24T15:07:10.408000+00:00,15,False,False,False
message_sent,673876021472395302,884654932060409856,719180744311701505,2025-06-24T15:07:10.649000+00:00,38,False,False,False
message_sent,673876021472395302,884654932060409856,719180744311701505,2025-06-24T15:07:31.454000+00:00,25,False,False,False
message_sent,461496649324167168,884654932060409856,719180744311701505,2025-06-24T15:07:48.300000+00:00,5,False,False,False
message_sent,461496649324167168,884654932060409856,719180744311701505,2025-06-24T15:07:51.251000+00:00,7,False,False,False
message_sent,461496649324167168,884654932060409856,719180744311701505,2025-06-24T15:07:53.478000+00:00,14,False,False,False
message_sent,461496649324167168,884654932060409856,719180744311701505,2025-06-24T15:07:57.304000+00:00,31,False,False,False
message_sent,673876021472395302,884654932060409856,719180744311701505,2025-06-24T15:08:00.358000+00:00,54,True,False,False
message_sent,673876021472395302,884654932060409856,719180744311701505,2025-06-24T15:08:34.405000+00:00,51,False,False,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-06-24T17:17:14.760000+00:00,35,False,False,False
message_sent,901118938455375922,884654932060409856,719180744311701505,2025-06-24T19:18:01.015000+00:00,26,False,False,False
message_sent,901118938455375922,884654932060409856,719180744311701505,2025-06-24T19:18:04.154000+00:00,4,False,False,False
message_sent,1101240742158016583,884654932060409856,719180744311701505,2025-06-24T21:19:24.669000+00:00,10,False,False,False
message_sent,450621826972778498,884654932060409856,719180744311701505,2025-06-24T21:19:46.079000+00:00,45,False,False,False
message_sent,959012542494179398,884654932060409856,719180744311701505,2025-06-24T21:20:05.380000+00:00,29,False,False,False
message_sent,450621826972778498,884654932060409856,719180744311701505,2025-06-24T21:20:27.767000+00:00,5,False,False,False
message_sent,959012542494179398,884654932060409856,719180744311701505,2025-06-24T21:22:36.789000+00:00,36,False,False,False
message_sent,1107008854878863441,884654932060409856,719180744311701505,2025-06-24T21:30:14.324000+00:00,12,False,False,False
message_sent,1107008854878863441,884654932060409856,719180744311701505,2025-06-24T21:30:18.708000+00:00,8,False,False,False
message_sent,959012542494179398,884654932060409856,719180744311701505,2025-06-24T21:31:48.866000+00:00,30,False,False,False
message_sent,959012542494179398,884654932060409856,719180744311701505,2025-06-24T21:31:53.664000+00:00,17,False,False,False
message_sent,450621826972778498,884654932060409856,719180744311701505,2025-06-24T21:35:58.375000+00:00,33,False,False,False
message_sent,959012542494179398,884654932060409856,719180744311701505,2025-06-24T21:36:22.748000+00:00,69,False,False,False
message_sent,450621826972778498,884654932060409856,719180744311701505,2025-06-24T21:36:28.076000+00:00,32,False,False,False
message_sent,450621826972778498,884654932060409856,719180744311701505,2025-06-24T21:36:36.712000+00:00,12,False,False,False
message_sent,959012542494179398,884654932060409856,719180744311701505,2025-06-24T21:36:41.243000+00:00,3,False,False,False
message_sent,450621826972778498,884654932060409856,719180744311701505,2025-06-24T21:36:54.410000+00:00,21,False,False,False
message_sent,959012542494179398,884654932060409856,719180744311701505,2025-06-24T21:36:54.943000+00:00,7,False,False,False
message_sent,450621826972778498,884654932060409856,719180744311701505,2025-06-24T21:37:07.810000+00:00,24,False,False,False
message_sent,450621826972778498,884654932060409856,719180744311701505,2025-06-24T21:37:09.269000+00:00,24,False,False,False
message_sent,959012542494179398,884654932060409856,719180744311701505,2025-06-24T21:37:41.831000+00:00,45,False,False,False
message_sent,450621826972778498,884654932060409856,719180744311701505,2025-06-24T21:38:02.778000+00:00,18,False,False,False
message_sent,959012542494179398,884654932060409856,719180744311701505,2025-06-24T21:38:09.416000+00:00,3,False,False,False
message_sent,959012542494179398,884654932060409856,719180744311701505,2025-06-24T21:38:25.160000+00:00,1,False,False,False
message_sent,759109605132468305,884654932060409856,719180744311701505,2025-06-24T21:38:35.837000+00:00,18,False,False,False
message_sent,759109605132468305,884654932060409856,719180744311701505,2025-06-24T21:38:41.393000+00:00,22,False,False,False
message_sent,450621826972778498,884654932060409856,719180744311701505,2025-06-24T21:39:51.704000+00:00,13,False,False,False
message_sent,677020564740767754,884654932060409856,719180744311701505,2025-06-24T22:24:09.579000+00:00,82,False,False,False
message_sent,673876021472395302,884654932060409856,719180744311701505,2025-06-24T23:43:48.521000+00:00,36,False,False,False
message_sent,1107008854878863441,884654932060409856,719180744311701505,2025-06-25T00:16:45.898000+00:00,3,False,False,False
message_sent,1107008854878863441,884654932060409856,719180744311701505,2025-06-25T00:16:49.377000+00:00,18,False,False,False
message_sent,1107008854878863441,884654932060409856,719180744311701505,2025-06-25T00:16:52.475000+00:00,5,False,False,False
message_sent,673876021472395302,884654932060409856,719180744311701505,2025-06-25T01:22:54.202000+00:00,27,False,False,False
message_sent,461496649324167168,884654932060409856,719180744311701505,2025-06-25T01:45:58.899000+00:00,9,False,False,False
message_sent,673876021472395302,884654932060409856,719180744311701505,2025-06-25T01:46:28.678000+00:00,18,False,False,False
message_sent,959012542494179398,884654932060409856,719180744311701505,2025-06-25T02:36:08.608000+00:00,8,False,False,False
message_sent,958389812681908276,884654932060409856,719180744311701505,2025-06-25T03:48:26.272000+00:00,27,False,False,False
message_sent,1030047856234606602,884654932060409856,719180744311701505,2025-06-25T04:50:17.952000+00:00,106,False,False,False
message_sent,768492722470256640,884654932060409856,719180744311701505,2025-06-25T07:58:33.691000+00:00,3,False,False,False
message_sent,901118938455375922,884654932060409856,719180744311701505,2025-06-25T09:03:31.691000+00:00,43,False,False,False
message_sent,461496649324167168,884654932060409856,719180744311701505,2025-06-25T09:03:48.694000+00:00,2,False,False,False
message_sent,901118938455375922,884654932060409856,719180744311701505,2025-06-25T09:04:06.523000+00:00,19,False,False,False
message_sent,461496649324167168,884654932060409856,719180744311701505,2025-06-25T09:04:14.986000+00:00,8,False,False,False
message_sent,901118938455375922,884654932060409856,719180744311701505,2025-06-25T09:04:32.436000+00:00,47,False,False,False
message_sent,901118938455375922,884654932060409856,719180744311701505,2025-06-25T09:04:35.261000+00:00,14,False,False,False
message_sent,461496649324167168,884654932060409856,719180744311701505,2025-06-25T09:04:43.912000+00:00,34,False,False,False
message_sent,901118938455375922,884654932060409856,719180744311701505,2025-06-25T09:04:59.889000+00:00,0,False,True,False
message_sent,901118938455375922,884654932060409856,719180744311701505,2025-06-25T09:05:02.970000+00:00,24,False,False,False
message_sent,901118938455375922,884654932060409856,719180744311701505,2025-06-25T09:05:10.526000+00:00,29,False,False,False
message_sent,461496649324167168,884654932060409856,719180744311701505,2025-06-25T09:08:30.196000+00:00,29,False,False,False
message_sent,461496649324167168,884654932060409856,719180744311701505,2025-06-25T09:08:33.845000+00:00,15,False,False,False
message_sent,461496649324167168,884654932060409856,719180744311701505,2025-06-25T09:08:38.926000+00:00,25,False,False,False
message_sent,461496649324167168,884654932060409856,719180744311701505,2025-06-25T09:08:41.620000+00:00,22,False,False,False
message_sent,1107008854878863441,884654932060409856,719180744311701505,2025-06-25T09:26:41.111000+00:00,13,False,False,False
